Name,Url,Telephone,Longitude,Latitude,AddressRegion,AddressLocality,AddressCountry,Type,Popularity,Capacity
Barry's Hotel,http://www.barryshotel.com,+353(0)18749407,-6.262855,53.355329,Dublin,Dublin City,Republic of Ireland,Hotel,2,95
Clarion Hotel Dublin Liffey Valley,http://www.clarionhotelliffeyvalley.com,,-6.40142,53.35562,Dublin,Dublin City,Republic of Ireland,Hotel,3,133
Clayton Hotel Liffey Valley,http://www.claytonhotelliffeyvalley.com/,+353(0)16258000,-6.401417,53.355623,Dublin,Dublin City,Republic of Ireland,Hotel,4,288
Lucan Spa Hotel,http://www.lucanspahotel.ie,+353(0)16280494,-6.463621525,53.35565294,Dublin,Lucan,Republic of Ireland,Hotel,1,261
Clifden Apartments,http:///thekeycollection.ie,+353(0)18746364,-6.260441964,53.35593864,Dublin,Dublin,Republic of Ireland,Self Catering,2,29
Dublin International Youth Hostel,http://anoige.ie/Hostels/Our-Hostel-,+353(0)18301766,-6.268348,53.355939,Dublin,Dublin City,Republic of Ireland,Hostel,1,104
Dergvale Hotel,http://www.dergvalehotel.com,+353(0)18744753,-6.260738799,53.3561088,Dublin,Dublin 1,Republic of Ireland,Hotel,4,111
Caulfields Hotel,,+353(0)18781550,-6.262576,53.358236,Dublin,Dublin 1,Republic of Ireland,Hotel,3,141
Bram Stoker Hotel,http://www.thebramstoker.com/,+353(0)18332680,-6.19225819,53.35841495,Dublin,Dublin City,Republic of Ireland,Hotel,4,277
Charleville Lodge,http://www.charlevillelodge.ie,+353(0)18386633,-6.279831,53.35915,Dublin,Dublin City,Republic of Ireland,Self Catering,4,9
Becketts Hotel,http://www.beckettshotel.ie,+353(0)16247040,-6.482477,53.359234,Kildare,Leixlip,Republic of Ireland,Hotel,4,283
Springfield Hotel,http://www.springfieldhotel.ie,+353(0)14581100,-6.479902196,53.36027218,Kildare,Leixlip,Republic of Ireland,Hotel,4,347
The Croke Park Hotel,http://www.doylecollection.com/crokepark,+353(0)18714444,-6.253864,53.360799,Dublin,Dublin City,Republic of Ireland,Hotel,2,258
The Croke Park Hotel,https://www.doylecollection.com/hotels/the-croke-park-hotel,+353 1 8714444,-6.25243,53.36124,Dublin,Dublin City,Republic of Ireland,Hotel,5,66
Clontarf Castle Hotel,http://www.clontarfcastle.ie,+353 1 8332321,-6.20605,53.36368,Dublin,Dublin City,Republic of Ireland,Hotel,1,265
Court Yard Hotel,http://www.courtyard.ie,+353(0)16295100,-6.488791,53.364022,Kildare,Leixlip,Republic of Ireland,Hotel,5,384
Clontarf Castle Hotel,http://www.clontarfcastle.ie,+353(0)18534310,-6.206986,53.364817,Dublin,Dublin 3,Republic of Ireland,Hotel,2,393
Leixlip House Hotel,http://www.leixliphouse.com,+353(0)16242268,-6.488585717,53.36552348,Kildare,Leixlip,Republic of Ireland,Hotel,2,250
Castleknock Hotel,http://www.castleknockhotel.com,+353(0)16406300,-6.389786,53.365971,Dublin,Castleknock,Republic of Ireland,Hotel,4,60
Dexter’s B&B Dublin,,+353(0)18380154,-6.311271,53.366183,Dublin,Navan Road,Republic of Ireland,B & B,3,5
Maples House Hotel,http://www.mapleshousehotel.ie/,+353(0)18304227,-6.265321085,53.3662358,Dublin,Dublin,Republic of Ireland,Hotel,3,386
River Forest Hotel,http://www.riverforesthotel.com,+353(0)16245678,-6.486982,53.371044,Kildare,Leixlip,Republic of Ireland,Hotel,1,271
Dublin Skylon Hotel,http://www.dublinskylonhotel.com,+353 1 8843900,-6.25284,53.37258,Dublin,Dublin City,Republic of Ireland,Hotel,2,323
Dublin Skylon Hotel,http://www.dublinskylonhotel.com,+353(0)18843900,-6.253085283,53.37264299,Dublin,Dublin 9,Republic of Ireland,Hotel,3,256
Bonnington Hotel,https://www.bonningtondublin.com/,+353(0)18373544,-6.246057032,53.3774286,Dublin,Dublin 9,Republic of Ireland,Hotel,5,178
Almara Bed & Breakfast Dublin,http://www.almarabb.com,+353(0)18510512,-6.230257,53.378714,Dublin,Whitehall,Republic of Ireland,B & B,3,17
Cashel Lodge,http://www.cashellodge.com,+353(0)18368935,-6.232624,53.379238,Dublin,Whitehall,Republic of Ireland,Self Catering,3,28
Maynooth Campus  Accommodation,http://maynoothcampus.com,+353(0)17086400,-6.595552719,53.37987335,Kildare,Maynooth,Republic of Ireland,Camping,2,25
Maynooth Campus Conference & Accommodation,http://maynoothcampus.com,+353(0)17086400,-6.595551713,53.37987395,Kildare,Maynooth,Republic of Ireland,Camping,5,177
Glenroyal Hotel,http://www.glenroyal.ie/?gclid=CKC0nvGkzcwCFaic2wodXP0IxA,+353(0)16290909,-6.588407431,53.379975,Kildare,Maynooth,Republic of Ireland,Hotel,2,352
Errisbeg Lodge,http://www.errisbeglodge.com,+353(0)9535807,-9.952294,53.384581,Galway,Roundstone,Republic of Ireland,Self Catering,3,28
Almanii B&B,http://www.almanii.com,+353(0)18574902,-6.244355,53.387318,Dublin,Dublin City,Republic of Ireland,B & B,5,6
Marine Hotel,http://www.marinehotel.ie,+353(0)18390000,-6.110418,53.388729,Dublin,Sutton,Republic of Ireland,Hotel,2,216
New Forest Apartments,http://www.newforest.ie/accommodation/,+353(0)449221100,-7.430731388,53.38891031,Westmeath,Tyrrellspass,Republic of Ireland,Self Catering,5,30
Ross Lake House Hotel,http://www.rosslakehotel.com,+353(0)91550109,-9.276749745,53.39376886,Galway,Oughterard,Republic of Ireland,Hotel,5,248
Roundstone House Hotel,http://www.roundstonehousehotel.com,+353(0)9535864,-9.919040298,53.395151,Galway,Roundstone,Republic of Ireland,Hotel,5,113
Grand Hotel,http://www.grandhotelmoate.com,+353(0)906481104,-7.719105,53.395245,Westmeath,Moate,Republic of Ireland,Hotel,5,90
Rossroe Lodge,http://www.rossroelodge.com,+353(0)9531928,-9.863522,53.397191,Galway,Connemara,Republic of Ireland,Self Catering,3,30
Metro Hotel Dublin Airport,http://www.metrohoteldublinairport.com,+353(0)18669500,-6.263943,53.400918,Dublin,Dublin Airport,Republic of Ireland,Hotel,2,110
The Thatched Cottage B&B,,+353(0)877744409,-8.936559,53.4033198,Galway,Claregalway,Republic of Ireland,Self Catering,5,37
Burren Lodge,http://www.iolfree.ie/~burrenlodge/,+353(0)906475157,-7.892341,53.409794,Westmeath,Athlone,Republic of Ireland,Self Catering,1,5
Creggan Court Hotel,http://www.creggancourt.com,+353(0)906477777,-7.894189,53.410346,Westmeath,Athlone,Republic of Ireland,Hotel,3,87
Clayton Hotel Dublin Airport,https://www.claytonhoteldublinairport.com/,+353(0)18711000,-6.218040482,53.41191698,Dublin,Swords,Republic of Ireland,Hotel,4,241
Doonhill Lodge,http://www.booking.com/hotel/ie/doonhill-lodge-clifden.en-gb.html,+353(0)9523726,-10.121927,53.412257,Galway,Ballyconneely,Republic of Ireland,Self Catering,2,15
Carlton Hotel Dublin Airport,http://www.carltondublinairport.com,,-6.2409,53.41536,Dublin,Dublin City,Republic of Ireland,Hotel,5,218
Carlton Hotel Dublin Airport,http://www.carltondublinairport.com,+353(0)18667500,-6.240896,53.41536,Dublin,Dublin Airport,Republic of Ireland,Hotel,5,364
Zetland Country House Hotel,http://www.zetland.com,+353(0)9531111,-9.795331846,53.41566871,Galway,Cashel Bay,Republic of Ireland,Hotel,2,61
Dunboyne Castle Hotel and Spa,http://www.dunboynecastlehotel.com,+353(0)18013500,-6.477468,53.417146,Meath,Dunboyne,Republic of Ireland,Hotel,4,387
Dunboyne Castle Hotel and Spa,http://www.dunboynecastlehotel.com,+353 1 8013500,-6.477531833,53.41722102,Meath,Dunboyne,Republic of Ireland,Hotel,2,41
Moyvalley Hotel,http://www.moyvalley.com/,+353(0)469548000,-6.923069571,53.41901509,Kildare,Moyvalley,Republic of Ireland,Hotel,2,147
Cashel House Hotel,http://www.cashelhouse.ie,+353(0)9531001,-9.807922201,53.41964552,Galway,Connemara,Republic of Ireland,Hotel,1,299
The White Cottage,,+353(0)14946082,-9.261759933,53.42021172,Galway,Oughterard,Republic of Ireland,Self Catering,4,8
Oughterard Holiday Hostel and Angling Centre,http://www.oughterardhostel.com/,+353(0)91552388,-9.33013,53.421158,Galway,Oughterard,Republic of Ireland,Hostel,5,78
Kilcloon Self Catering Cottages,http://www.kilclooncottages.ie,+353(0)16290803,-6.568319031,53.42142871,Meath,Kilcloon,Republic of Ireland,Self Catering,2,7
Shamrock Lodge Hotel,http://www.shamrocklodgehotel.ie,+353(0)906492601,-7.950761,53.421432,Westmeath,Athlone,Republic of Ireland,Hotel,3,110
Athlone Springs Hotel,http://www.athlonespringshotel.com,+353(0)906444444,-7.997273,53.421553,Westmeath,Athlone,Republic of Ireland,Hotel,5,333
Moyvalley Self Catering Cottage,http://moyvalley.com,+353(0)469548000,-6.927200173,53.42258596,Kildare,Moyvalley,Republic of Ireland,Self Catering,2,27
Arch House B&B and Apartments,http://www.archhouse.ie,+353(0)906477222,-7.93457222,53.42264179,Westmeath,Athlone,Republic of Ireland,Self Catering,3,33
Sheraton Athlone Hotel,http://www.sheratonathlonehotel.com,+353(0)906451000,-7.934963,53.423562,Westmeath,Athlone,Republic of Ireland,Hotel,4,229
The Prince of Wales Hotel,http://www.theprinceofwales.ie,+353(0)906476666,-7.938442,53.423941,Westmeath,Athlone,Republic of Ireland,Hotel,3,193
Radisson Blu Hotel Athlone,https://www.radathlone.com/,+353(0)906442600,-7.941334,53.424552,Westmeath,Athlone,Republic of Ireland,Hotel,4,82
Portmarnock Hotel & Golf Links,http://www.portmarnock.com,,-6.12747,53.42525,Dublin,Portmarnock,Republic of Ireland,Hotel,3,380
"Radisson Blu Hotel, Dublin Airport",http://www.radissonblu.ie/hotel-dublinairport,+353(0)18446000,-6.232407,53.426515,Dublin,Dublin Airport,Republic of Ireland,Hotel,1,167
Maldron Hotel Dublin Airport,http://www.maldronhoteldublinairport.com,+353(0)18080500,-6.233530622,53.42774299,Dublin,Dublin Airport,Republic of Ireland,Hotel,1,288
Murlach Lodge,http://www.keoghs-murlachlodge.com,+353(0)9523921,-10.073041,53.428098,Galway,Ballyconneely,Republic of Ireland,Self Catering,2,13
Portmarnock Hotel & Golf Links,http://www.portmarnock.com,+353(0)18460611,-6.125907214,53.42951496,Dublin,Portmarnock,Republic of Ireland,Hotel,2,334
Clayton Hotel Dublin Airport,http://www.claytonhoteldublinairport.com,,-6.22382,53.43176,Dublin,Swords,Republic of Ireland,Hotel,4,202
Camillaun Lodge,http://www.camillaun.com,+353(0)91552678,-9.319194,53.433395,Galway,Oughterard,Republic of Ireland,Self Catering,2,6
White Sands Hotel,http://www.whitesandshotel.ie,+353(0)18666000,-6.124297187,53.43554579,Dublin,Portmarnock,Republic of Ireland,Hotel,1,118
Mannin Lodge,http://www.manninlodge.net,+353(0)9523586,-10.074224,53.436497,Galway,Ballyconneely,Republic of Ireland,Self Catering,1,29
Lough Ree (East) Caravan & Camping,http://loughreeeast.wix.com/loughreeeast,+353(0)906478561,-7.893205383,53.44871097,Westmeath,Ballykeeran,Republic of Ireland,Camping,5,116
Coosan Cottage Ecolodge Hotel,http://www.ecoguesthouse.com,+353(0)906473468,-7.934035,53.448728,Westmeath,Athlone,Republic of Ireland,Hotel,5,261
Island View Hotel,http://www.islandviewhotel.ie,+353(0)18450099,-6.141379143,53.4496066,Dublin,Malahide,Republic of Ireland,Hotel,5,107
Grand Hotel,http://www.thegrand.ie,,-6.14739,53.45075,Dublin,Malahide,Republic of Ireland,Hotel,3,192
Grand Hotel,http://www.thegrand.ie/,+353(0)18450000,-6.147392,53.450753,Dublin,Malahide,Republic of Ireland,Hotel,2,222
Abbeyglen Cottage,http://www.abbeyglencottagebandb.com,+353(0)18138721,-6.22455,53.451884,Dublin,Swords,Republic of Ireland,Self Catering,4,36
Tirconaill B&B,http://www.tirconaillhouse.com,+353(0)18407962,-6.218899,53.455747,Dublin,Swords,Republic of Ireland,B & B,5,16
Peacockes Hotel,http://www.peacockes.ie/,+353(0)91552306,-9.539501924,53.45608885,Galway,Recess,Republic of Ireland,Hotel,1,253
Ballynahinch Castle Hotel,http://www.ballynahinch-castle.com/,+353(0)9531006,-9.862384516,53.46010161,Galway,Connemara,Republic of Ireland,Hotel,1,174
Carnegie Court Hotel,http://www.carnegiecourthotel.com/,+353(0)18404384,-6.217837,53.462472,Dublin,Swords,Republic of Ireland,Hotel,5,247
Cuach Cottage,https://www.cuachcottagedirect.com,+353(0)539427787,-10.00169056,53.46294946,Galway,Clifden,Republic of Ireland,Self Catering,4,26
Wineport Lodge,http://www.wineport.ie,+353(0)906439010,-7.885415,53.46501,Westmeath,Athlone,Republic of Ireland,Self Catering,4,16
Hodson Bay Hotel,http://www.hodsonbayhotel.com,+353(0)906442000,-7.988454832,53.46801108,Westmeath,Athlone,Republic of Ireland,Hotel,1,280
Ardagh Hotel & Restaurant,http://www.ardaghhotel.com,+353(0)9521384,-10.01749422,53.46882326,Galway,Clifden,Republic of Ireland,Hotel,4,305
Anglers Rest Hotel,http://www.anglersresthotel.com,+353(0)9335528,-9.106682,53.469495,Galway,Headford,Republic of Ireland,Hotel,1,120
Ben Lettery Youth Hostel,http://anoige.ie/hostels/our-hostel-guide/ben-lettery-connemara-hostel/,+353(0)18304555,-9.842964,53.470825,Galway,Clifden,Republic of Ireland,Hostel,3,17
Riversdale B&B,http://www.bandbireland.com/accommodation/26351/riversdale-b-b,+353(0)18404802,-6.222405289,53.47243215,Dublin,Swords,Republic of Ireland,B & B,5,14
Glasson Stone Lodge,http://www.glassonstonelodge.com,+353(0)906485004,-7.864298832,53.47275005,Westmeath,Athlone,Republic of Ireland,Self Catering,4,13
Glasson Country House Hotel & Golf Club,http://www.glassoncountryhouse.ie,+353(0)906485120,-7.900718,53.475674,Westmeath,Athlone,Republic of Ireland,Hotel,5,168
The Shoreline Hotel,http://www.shorelinehotel.ie,+353(0)18436153,-6.115258942,53.47860412,Dublin,Donabate,Republic of Ireland,Hotel,3,244
Kettle's Country House Hotel,http://www.kettleshotel.ie,+353(0)18138511,-6.28824,53.482444,Dublin,Swords,Republic of Ireland,Hotel,4,395
Nonaim Lodge,http://www.nonaimcorrib.com,+353(0)857364830,-9.435192401,53.48363942,Galway,Oughterard,Republic of Ireland,Self Catering,2,26
Roganstown Hotel and Country Club,http://www.roganstown.com,,-6.27149,53.48738,Dublin,Swords,Republic of Ireland,Hotel,3,265
Roganstown Hotel and Country Club,http://www.roganstown.com,+353(0)18433118,-6.271494,53.487382,Dublin,Swords,Republic of Ireland,Hotel,2,270
Clifden Town Hostel,http://www.clifdentownhostel.com/,+353(0)9521076,-10.021173,53.487526,Galway,Clifden,Republic of Ireland,Hostel,3,78
Clifden Town - Love Connemara Cottages,https://www.loveconnemaracottages.com/,+353(0)9530620,-10.02001468,53.48766795,Galway,Clifden,Republic of Ireland,Self Catering,3,33
Atlantic Coast Hotel,http://www.atlanticcoasthotel.net,+353(0)9530001,-10.02185715,53.4877923,Galway,Clifden,Republic of Ireland,Hotel,5,118
Bloomfield House Hotel and Leisure Club,http://www.bloomfieldhousehotel.ie,+353(0)449340894,-7.362404852,53.48821031,Westmeath,Mullingar,Republic of Ireland,Hotel,4,202
Bloomfield House Hotel and Leisure Club,http://www.bloomfieldhousehotel.ie,+353(0)449340894,-7.362404852,53.48821031,Westmeath,Mullingar,Republic of Ireland,Hotel,2,209
Joyce's Waterloo House B&B,https://joyceswaterloo.com/,+353(0)9521688,-9.995768847,53.48828795,Galway,Clifden,Republic of Ireland,B & B,4,13
Abbeyglen Castle Hotel,http://www.abbeyglen.ie,+353(0)9521201,-10.03141418,53.48837844,Galway,Clifden,Republic of Ireland,Hotel,5,87
Alcock and Brown Hotel,http://www.alcockandbrownhotel.com,+353(0)9521880,-10.02332054,53.48838654,Galway,Clifden,Republic of Ireland,Hotel,1,301
Foyles Hotel,http://www.foyleshotel.com,+353(0)9521801,-10.02271322,53.4886117,Galway,Clifden,Republic of Ireland,Hotel,4,151
Carnakilla Cottages,http://www.facebook.com/Carnakilla/,+353(0)906485389,-7.916052681,53.49029989,Westmeath,Athlone,Republic of Ireland,Self Catering,5,8
Lighthouse Lodge,http://www.lighthouse-lodge.net,+353(0)9335805,-9.212075,53.491257,Galway,Headford,Republic of Ireland,Self Catering,1,20
Buttermilk Lodge,http://www.buttermilklodge.com,+353(0)9521951,-10.023554,53.492107,Galway,Clifden,Republic of Ireland,Self Catering,5,28
Clifden Campsite and Caravan Park,http://www.clifdencamping.com,+353(0)9522150,-10.018164,53.501827,Galway,Clifden,Republic of Ireland,Camping,3,33
Airport View House Hotel,http://www.airportviewhotel.ie,+353(0)18438756,-6.196715,53.50643,Dublin,Lusk,Republic of Ireland,Hotel,3,50
Brookfield Lodge,http://www.bandbireland.com/accommodation/26115/brookfield-lodge-b-b,+353(0)18430043,-6.194356,53.506619,Dublin,Lusk,Republic of Ireland,Self Catering,5,16
The Ashbourne Court Hotel,http://www.ashbournecourthotel.ie,+353(0)18359300,-6.396965,53.510075,Meath,Ashbourne,Republic of Ireland,Hotel,5,106
Ashbourne House Hotel,http://www.ashbournehousehotel.com,+353(0)18358400,-6.396754,53.510912,Meath,Ashbourne,Republic of Ireland,Hotel,1,87
Sandyhills B&B,http://www.sandyhills.ie,+353(0)18437148,-6.10421,53.517809,Dublin,Rush,Republic of Ireland,B & B,5,11
Lough Inagh Lodge Hotel,http://www.loughinaghlodgehotel.ie,+353(0)9534706,-9.741996834,53.52079805,Galway,Recess,Republic of Ireland,Hotel,3,340
Boyne View Bed & Breakfast,http://boyneview.ie,+353(0)469431325,-6.850796967,53.52201276,Meath,Trim,Republic of Ireland,B & B,1,19
Mullingar Park Hotel,http://mullingarparkhotel.com,+353(0)449337500,-7.303403015,53.52282172,Westmeath,Mullingar,Republic of Ireland,Hotel,1,158
Mullingar Park Hotel,https://www.mullingarparkhotel.com/,+353(0)449337500,-7.303459,53.522887,Westmeath,Mullingar,Republic of Ireland,Hotel,4,388
Clifden Eco Beach Camping & Caravanning Park,http://www.actonsbeachsidecamping.com,+353(0)9544036,-10.13445952,53.5236765,Galway,Clifden,Republic of Ireland,Camping,2,22
Newbury Hotel,http://www.thenewburyhotel.com,+353(0)449342888,-7.347025,53.524245,Westmeath,Mullingar,Republic of Ireland,Hotel,4,54
Annebrook House Hotel,http://www.annebrook.ie,+353(0)449353300,-7.338613,53.525013,Westmeath,Mullingar,Republic of Ireland,Hotel,4,225
Greville Arms Hotel,http://www.grevillearmshotel.ie/,+353(0)449348563,-7.340922283,53.52577807,Westmeath,Mullingar,Republic of Ireland,Hotel,4,235
North Beach Caravan and Camping Park,http://www.northbeach.ie/,+353(0)18437131,-6.086624,53.525809,Dublin,Rush,Republic of Ireland,Camping,5,79
Pillo Hotel Ashbourne,http://www.pillohotelashbourne.com,+353(0)18350800,-6.414076,53.52601,Meath,Ashbourne,Republic of Ireland,Hotel,3,174
Ard Rí House Hotel,http://www.ardrihousehotel.ie,+353(0)9340100,-8.851606,53.526992,Galway,Tuam,Republic of Ireland,Hotel,5,152
Ashford Castle Hotel,http://www.ashfordcastle.com/,+353(0)949546003,-9.284591897,53.53450825,Mayo,Cong,Republic of Ireland,Hotel,5,132
The Lodge at Ashford Castle,http://www.thelodgeac.com/,+353(0)949545400,-9.274373076,53.5347505,Mayo,Cong,Republic of Ireland,Self Catering,5,36
Cong Caravan and Camping Park,https://www.congcamping.com/,+353(0)949546089,-9.274104,53.536162,Mayo,Cong,Republic of Ireland,Camping,2,154
Michaeleen's Manor B&B,http://www.michaeleensmanor.com/,+353(0)949546089,-9.270271,53.53891,Mayo,Cong,Republic of Ireland,B & B,5,7
Danaghers Hotel,http://danaghershotelcong.wix.com/danaghers#!contact/c24vq,+353(0)949546028,-9.286207,53.540546,Mayo,Cong,Republic of Ireland,Hotel,4,119
Ryan's Hotel,http://www.ryanshotelcong.ie,+353(0)949546243,-9.28634747,53.54132409,Mayo,Cong,Republic of Ireland,Hotel,2,261
Lydons Lodge Hotel,https://lydonslodge.ie/,+353(0)949546053,-9.287611397,53.54184867,Mayo,Cong,Republic of Ireland,Hotel,4,95
Woodview Lodge,,+353(0)892248291,-6.739804791,53.54233948,Meath,Trim,Republic of Ireland,Self Catering,1,19
Inny Bay B&B,http://www.innybay.com,+353(0)906485284,-7.838436,53.543885,Westmeath,Athlone,Republic of Ireland,B & B,1,19
Cornerstones B&B,http://www.connemarabnb.com,+353(0)9541364,-10.00967,53.544025,Galway,Clifden,Republic of Ireland,B & B,1,7
Fairhill House Hotel,http://www.fairhillhouse.com,+353(0)949546176,-9.364485,53.544422,Galway,Clonbur,Republic of Ireland,Hotel,4,278
Rosleague Manor Hotel,http://www.rosleague.com,+353(0)9541101,-9.973038065,53.54695794,Galway,Connemara,Republic of Ireland,Hotel,1,99
"Knightsbrook Hotel, Spa and Golf Resort",http://www.knightsbrook.com,+353(0)469482100,-6.7644,53.548435,Meath,Trim,Republic of Ireland,Hotel,2,361
Knightsbrook Holiday Cottages,http://www.knightsbrook.com/knightsbrook-accommodation-self-catering.html,+353(0)469482100,-6.7644,53.548435,Meath,Trim,Republic of Ireland,Self Catering,1,34
Castle Arch Hotel,http://www.castlearchhotel.com,+353(0)469431516,-6.79492384,53.55097763,Meath,Trim,Republic of Ireland,Hotel,4,303
